10,0.1472154469557447
20,0.056357027415981094
30,0.02367076752171613
40,0.011878088830375636
50,0.007047702083843958
60,0.004905698345854261
70,0.0037838858690685813
80,0.003170447915354097
90,0.0027601900870735953
100,0.0024647388977651684
