Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.0,192.168.3.58,55736,202.96.134.33,53,17,2017-04-24 20:02:58,6935.0,1,1,79.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.39221341023796,44124.0086517664,3467.5,48094225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,57770.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4068,74.125.204.113,443,6,2017-04-24 20:02:58,9000887.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333004847188949,21.553431345155207,3000295.6666666665,45005154838009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4069,74.125.204.113,443,6,2017-04-24 20:02:58,9000640.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333096313151065,21.554022825043553,3000213.3333333335,45003228560968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,3930,111.221.29.67,443,6,2017-04-24 20:03:00,61604.0,2,1,225.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.698136484643854,6687.877410557756,20534.666666666668,2697206440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33333333333334,67126.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4070,74.125.204.101,443,6,2017-04-24 20:03:08,9000544.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333131864029552,21.55425272072444,3000181.3333333335,45005358159826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4071,74.125.204.101,443,6,2017-04-24 20:03:08,9000618.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33331044601604026,21.55407550903727,3000206.0,45005610191090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4072,74.125.204.101,443,6,2017-04-24 20:03:08,9005563.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33312742357140807,21.54224005761772,3001854.3333333335,45035056038569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4073,74.125.204.101,443,6,2017-04-24 20:03:09,9006007.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33311100024683526,21.541178015962014,3002002.3333333335,45039066587065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4074,74.125.204.101,443,6,2017-04-24 20:03:19,8999894.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333725930549846,21.5558094350889,2999964.6666666665,44999976053668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4075,74.125.204.101,443,6,2017-04-24 20:03:19,9001700.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33327038226112843,21.551484719552974,3000566.6666666665,45019136261642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4076,74.125.204.102,443,6,2017-04-24 20:03:29,8999942.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333548149532516,21.55569447003103,2999980.6666666665,44997534211634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4077,74.125.204.102,443,6,2017-04-24 20:03:29,8999981.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333403703852266,21.555601061824465,2999993.6666666665,44997690254365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4078,74.125.204.102,443,6,2017-04-24 20:03:30,9000974.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332972631628533,21.55322301786451,3000324.6666666665,45008382482530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4079,74.125.204.102,443,6,2017-04-24 20:03:30,9000596.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333112607209567,21.55412819328853,3000198.6666666665,45006342230746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,60166,202.96.134.33,53,17,2017-04-24 20:03:39,6894.0,1,1,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.1073397156948,24369.016536118364,3447.0,47527236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,14240.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4080,74.125.204.139,443,6,2017-04-24 20:03:40,9001930.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333261867177372,21.550934077470053,3000643.3333333335,45018379918898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4081,74.125.204.139,443,6,2017-04-24 20:03:40,9002319.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332474665694473,21.550002838157592,3000773.0,45020744689805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4082,74.125.204.138,443,6,2017-04-24 20:03:50,9000007.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333330740742757,21.555538790136495,3000002.3333333335,45001140064465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4083,74.125.204.138,443,6,2017-04-24 20:03:50,8999975.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333342592618313,21.55561543226509,2999991.6666666665,45000288014933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4084,74.125.204.138,443,6,2017-04-24 20:03:51,9001117.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332919680968484,21.552880603596197,3000372.3333333335,45007393017229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4085,74.125.204.138,443,6,2017-04-24 20:03:51,9001048.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332945230377618,21.553045823108597,3000349.3333333335,45011310745090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,3931,111.221.29.82,443,6,2017-04-24 20:03:55,61827.0,2,1,225.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.522490174195745,6663.755317256215,20609.0,2652452465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33333333333334,67126.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4086,74.125.204.100,443,6,2017-04-24 20:04:01,9002118.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332549073451381,21.55048400831893,3000706.0,45022694975012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4087,74.125.204.100,443,6,2017-04-24 20:04:01,9001262.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33328659914576425,21.552533411426086,3000420.6666666665,45012708897572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4088,74.125.204.138,443,6,2017-04-24 20:04:22,9000937.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33329863324229464,21.553311616335055,3000312.3333333335,45007524484889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4089,74.125.204.138,443,6,2017-04-24 20:04:22,9002094.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33325579581817294,21.55054146290852,3000698.0,45019154197620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,65278,202.96.134.33,53,17,2017-04-24 20:04:39,6842.0,1,1,76.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.3121894182987,24554.223911137095,3421.0,46812964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,14240.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,55920,202.96.134.33,53,17,2017-04-24 20:04:41,7562.0,1,1,79.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.48029621793177,40465.485321343556,3781.0,57183844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,57770.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4090,74.125.204.101,443,6,2017-04-24 20:04:42,9000860.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33330148452481206,21.55349599927118,3000286.6666666665,45011076988072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4091,74.125.204.101,443,6,2017-04-24 20:04:42,9001777.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332675315107228,21.55130037102674,3000592.3333333335,45016801615045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4092,74.125.204.101,443,6,2017-04-24 20:04:42,9002334.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332469113010026,21.54996693079817,3000778.0,45020102769380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4093,74.125.204.101,443,6,2017-04-24 20:04:42,8999963.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333347037093375,21.555644173203824,2999987.6666666665,45000978096169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4094,74.125.204.102,443,6,2017-04-24 20:04:43,9001304.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33328504403362,21.55243284750743,3000434.6666666665,45012288867136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4095,74.125.204.102,443,6,2017-04-24 20:04:43,9001290.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332855624027223,21.552466368709375,3000430.0,45011076847892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4096,74.125.204.139,443,6,2017-04-24 20:05:03,9001886.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33326349611625833,21.551039415518037,3000628.6666666665,45016261806820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
0.0,192.168.3.58,4097,74.125.204.139,443,6,2017-04-24 20:05:03,9001904.0,3,0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33326282973024374,21.55099632255576,3000634.6666666665,45016297851808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,12556.0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proprietary
